,pl_101,pl_102,pl_104,pl_106,pl_107,pl_111,pl_112,pl_113,pl_118,pl_119
LOC111321972,2.998531057,2.827596872,2.445358642,2.844406272,3.253598053,2.857729908,3.180875376,2.871697456,3.144239247,2.959735792
LOC111321192,3.117154348,3.320984936,2.976181131,3.271749548,3.209515424,3.040037697,3.419595758,3.213154689,3.582697134,3.187504892
LOC111321442,2.515774633,2.850736418,2.324467731,2.595976062,2.716261355,2.869442683,2.260369194,2.376602469,2.730967452,2.687341874
LOC111322148,5.157595768,5.296110679,5.246440665,5.174211457,5.036788866,5.242817978,5.034999587,5.330872363,4.870864806,5.157989326
LOC111321908,3.105489387,2.836842641,2.579278637,2.46877123,2.932106236,2.487341922,2.946172925,2.650992175,2.855527722,3.04053173
LOC111322271,2.682606598,2.499805471,2.97254932,3.37265755,3.475207057,3.24075857,3.456174644,3.232292589,3.101332154,2.773963085
LOC111322009,1.622931845,1.944767307,2.569368766,1.904672694,2.038978067,2.368030916,1.877922365,2.257659438,2.462645353,1.647284659
LOC111321384,3.465658964,3.588176603,4.049424448,3.998409641,3.771326994,3.724920782,3.812560542,3.678679646,4.421610103,3.919777424
LOC111320880,2.33403203,2.606136518,2.471148823,2.232007753,2.445467333,2.376246432,2.744713907,2.524231347,2.656782611,2.403544736
LOC111320887,4.272248087,4.324306861,4.187666582,3.44548797,3.923382834,3.693717231,4.056968157,4.232464352,3.985849178,4.000607345
LOC111322633,3.319022617,3.293387305,2.942987392,3.129325859,3.177729505,2.742614675,3.111577192,3.379834853,3.453081818,3.2658633
LOC111324186,5.45120188,5.334680373,5.137565094,5.448934916,6.016761654,5.578388779,6.218877449,6.280873704,6.074925161,6.283640073
LOC111324222,3.541704387,3.181096961,2.888599196,3.174907053,3.470016858,3.817942489,3.253632528,3.855374432,3.585811695,3.446928453
LOC111324231,3.403588764,3.164188798,3.272842212,2.587765636,3.311532139,3.621537242,3.168578755,2.995530634,2.846462571,3.141007597
LOC111322665,3.712952474,3.543572719,3.384780286,3.423387808,2.997445863,3.63947002,3.77698095,3.048259361,3.5590236,3.610173765
LOC111322683,6.043765811,5.750280449,5.857759508,5.298834082,6.147277981,6.133247011,6.488935238,6.301465243,6.372678916,6.166301502
LOC111323360,6.33049429,6.361687637,6.067264018,5.953214287,6.012039787,5.790016877,5.886361601,6.020530599,6.121984471,6.150039265
LOC111323709,2.865784853,3.00703072,2.677286522,3.074780133,2.421890725,3.395601939,2.792735741,3.29070646,3.081532337,2.763179999
LOC111322327,3.592314087,3.999278605,3.746858939,3.767029582,3.888655605,3.828539657,3.806324505,3.423781544,3.640829101,3.556569747
LOC111322319,3.817642404,3.734126665,4.040713954,4.049117849,3.882065999,3.713269016,3.859753764,3.767788444,4.549489584,3.924608225
LOC111323085,6.180413489,5.971080313,6.003691648,5.498447576,5.985222556,5.80008507,6.103880786,5.815553754,5.67564936,5.908394329
LOC111322427,3.575792728,3.761143878,3.682051411,3.332396804,3.762687505,3.340454825,2.955662146,3.352521976,3.398838081,3.744476588
LOC111322442,5.690435036,5.518666413,5.604967074,5.845332616,5.669982247,5.831612031,5.3478049,5.713318728,5.722352275,5.488323439
LOC111323124,6.889667747,6.680362146,7.077950437,7.049252789,7.521300105,7.172965718,7.370301923,7.539725722,7.436390433,7.186539382
LOC111322980,5.216183771,5.253813599,5.312033761,5.225952282,5.172087323,5.120342959,5.158155932,5.218114762,4.965515643,5.083530029
LOC111322524,5.891607346,5.720123576,5.621210953,5.117442241,5.441220733,5.577670889,5.596730873,5.734656,5.47215426,5.404689635
LOC111322491,3.196521766,3.358556571,3.204129866,3.097707312,3.330030562,2.720221517,3.397474324,3.653675992,3.414375134,3.687902057
LOC111323074,5.617609396,5.710326037,5.807151742,5.300992899,5.252029111,5.586167498,6.16586928,6.234224098,5.776001634,6.008208127
LOC111323068,2.607166272,2.665111125,2.371477264,2.643229949,2.758985541,2.677468252,2.516575462,2.70172379,2.842104101,2.789904379
LOC111322730,4.196766795,4.153885896,4.110669982,4.374602056,4.659072087,4.323750983,4.980659069,4.972268267,4.987407341,4.613271233
LOC111323529,1.584032161,1.44067022,1.244533154,1.309454481,2.064473275,1.591657891,1.606128283,1.890334029,1.439773449,1.38236951
LOC111323520,1.413763258,1.276787824,1.743925832,1.026509722,1.114394694,0.936808825,1.348076152,0.878807766,1.055568923,1.51372065
LOC111323266,4.097737733,4.108621461,4.275115192,4.260170504,4.371580673,3.722395519,4.191069993,4.048493503,4.313900394,4.489221215
LOC111322739,2.578662618,2.478728715,2.75749958,2.475417551,2.429708676,2.464937613,2.830625125,2.734122981,2.587523253,2.760531874
LOC111323224,2.972581423,3.124524398,2.502494625,2.898321078,2.682738005,2.411659642,2.626399519,2.349923758,2.787518155,2.453499946
LOC111324300,5.085497864,5.152086489,4.980237972,4.833085602,5.099287942,4.963227592,5.171323553,5.408229807,4.83546445,5.183373681
LOC111323113,3.802951337,3.723811937,3.310770284,3.959909966,3.970597631,3.802267181,3.658280272,3.551723304,3.913650661,4.064895524
LOC111322555,3.75405234,3.602450599,3.648565439,3.971685127,3.926524028,3.865726482,3.788430095,3.900026588,3.967793585,3.543086489
LOC111322581,5.08389467,5.343940202,5.225979404,5.421690816,5.144000913,5.419454549,5.135289667,5.156318883,5.356179272,5.253435295
LOC111324214,4.924246996,4.34777885,4.555407591,4.247116346,4.027592892,4.545892668,4.542486585,4.909157919,4.715196537,4.929711993
LOC111322613,4.775881459,5.072769472,4.796118623,4.878774742,4.580254317,4.920081514,4.764277923,4.884282044,4.564174656,5.008705076
LOC111322591,6.918684459,6.941187806,7.409328198,7.062418997,7.662595,7.70254175,7.969882301,7.972781596,7.799195031,7.476003967
LOC111323978,5.715182128,5.927062787,5.570447778,5.433000794,5.066833739,5.865545083,5.33817061,5.876435069,5.365628306,5.385504114
LOC111323747,1.213282754,1.358039566,1.206950568,0.962714013,1.191968694,1.48555457,0.885273637,0.946845288,1.236126356,1.070282871
LOC111323564,1.750966275,1.596482518,2.159790918,2.202858991,1.78571,2.158322339,1.868441294,2.140843215,1.91494877,1.399279635
LOC111323685,4.545884644,4.557310596,4.919788943,5.251800884,4.759847473,4.513515007,4.991027957,4.669715936,4.983210205,4.446042655
LOC111323989,1.897632083,1.836264809,2.264510457,2.073168936,1.916815499,2.067744083,1.629336853,1.629103842,1.817759027,1.930861261
LOC111322787,1.795433831,2.243539594,1.404400126,1.649525876,1.540499879,2.453418897,2.075504757,1.284051274,1.705893924,1.416754247
LOC111324284,5.173120631,5.261404587,4.848815208,5.51206929,5.182870984,5.326043054,4.787088703,5.270276523,4.917294439,4.97707632
LOC111324253,4.29698483,4.349012698,3.569295344,4.047058607,4.066676723,3.723035917,4.179075656,3.83361407,4.294872596,4.325037266
LOC111324294,1.864031763,1.936638881,2.196887334,1.967502889,1.831360561,2.00225891,1.911465292,2.242547895,1.625857877,1.96477785
LOC111323161,3.01532801,3.023746551,3.758220252,3.968603863,3.773554863,3.762007245,2.985931133,3.067777186,3.143988177,3.483655726
LOC111323132,3.022234374,2.626073756,3.948792195,3.654354291,2.875583616,2.880268961,2.511418984,2.827029042,2.732613477,2.708601301
LOC111323170,3.805945513,3.620432267,3.909233512,3.595691715,4.235123901,4.06687226,4.053187215,3.916373696,3.887560699,3.988162549
LOC111323205,7.672592997,8.072554888,8.100353418,7.520690994,7.749382486,7.886401131,8.145674678,7.99964909,7.973874461,7.918928931
LOC111322536,4.433403708,4.223536074,5.026926602,5.144617289,4.975299997,4.442014896,4.811384584,4.6934635,4.852764043,4.384001013
LOC111322545,1.498769067,1.25368852,1.883138048,1.46639851,1.858565293,1.328349223,1.338715161,1.35363638,1.645428074,1.747667558
LOC111323340,2.215273148,1.648278602,1.976335695,1.816485119,1.703221134,1.89824964,1.913815024,2.175186064,1.957967247,2.266658151
LOC111324044,2.091185721,2.275305132,2.155231927,2.158608598,2.014110228,1.8399195,2.472485506,2.267927925,2.467968776,2.214188809
LOC111324011,2.579928252,2.777527835,2.455015044,2.476871052,2.193661631,2.647751535,2.832555111,2.389158095,3.005503835,2.762284112
LOC111324119,4.323084914,4.376220753,4.390965223,3.971586269,4.475802458,3.923049947,3.894931977,4.028847444,4.705831956,4.172972569
LOC111323856,2.929405436,3.36582514,3.295760645,3.609590816,3.41125435,3.242211971,3.338745152,3.31216209,3.303621416,3.392525985
LOC111323866,3.3404758,3.127079926,3.112548873,2.997046675,3.080340606,3.146526811,3.017392678,3.366578553,3.490693843,2.895722801
LOC111322450,4.476098268,4.220141493,4.624889182,4.642245456,4.616916188,4.36774649,4.522593046,4.365462278,4.566787766,4.045403344
LOC111322460,7.45844617,7.555870104,7.112995352,6.705321706,7.073848492,7.210300519,7.389305458,6.820783742,7.156509308,7.010535989
LOC111322471,7.119574402,7.282393611,7.235488285,7.039751517,7.186061636,7.250033588,7.647474499,7.291025,7.478367916,7.428839728
LOC111322361,1.453969154,1.610550846,2.024634874,1.814960447,1.402664449,1.494067819,1.374661969,1.275148721,1.780155426,1.605404439
LOC111323723,2.026852046,2.380159496,2.155883906,2.159267953,2.133744754,1.962123203,2.195778466,2.268203646,2.467697148,2.214637162
LOC111323243,1.594895166,1.523407428,1.984322622,1.737363268,1.610244822,1.296755467,1.696008181,1.975726042,1.528633766,1.760247389
LOC111322832,2.764433233,2.104922222,2.705136903,2.270986489,2.845569725,2.505808198,2.526425997,2.557596558,2.450955584,2.582036707
LOC111323795,4.801308721,4.676169764,4.623515694,4.720572727,4.740815394,4.496236752,4.787526504,4.516326555,4.861021702,4.985907663
LOC111324080,3.375281005,3.621905529,3.113699253,2.738912953,2.993400814,2.727605209,3.438067287,3.117203603,3.441240278,3.027122154
LOC111322954,3.276143056,3.14906169,2.865313904,2.946210825,3.090922589,2.998244037,2.777686809,2.724848716,2.41698587,2.882823361
LOC111323457,3.442690861,3.347104431,3.145838448,3.243852681,3.022800664,3.872406618,3.488363142,3.427604709,3.192819309,3.36091536
LOC111323421,1.909928079,2.095850901,1.951248543,1.789166419,1.930244012,2.258135812,1.646200994,2.081274101,2.028771474,1.550589719
LOC111323040,3.467879806,3.476939673,3.552184479,3.503067086,3.846559444,3.988440673,3.821709395,3.679963885,4.066313343,4.143464017
LOC111323896,9.84274141,9.903325539,10.08844459,10.17987669,9.736437477,10.29559487,10.28099989,10.04429652,9.974244104,9.899698559
LOC111323031,8.236803717,8.492231446,8.168069099,7.639146529,7.917506525,7.999010777,8.150566334,7.94120097,7.98037348,7.98340157
LOC111323017,3.724478347,3.702374263,4.005402172,4.222991263,4.017364975,3.549059059,4.032455404,3.777033403,3.817683416,3.810113076
LOC111322917,8.261225709,8.287085064,8.457012892,8.542904485,8.384911688,8.233879372,8.277883585,8.096186498,8.447545748,8.189100874
LOC111323647,4.391118837,4.292113117,4.372385001,4.495621231,4.171739925,4.981829169,4.14135324,4.563015295,4.291539801,4.174834627
LOC111323641,4.546477044,5.083868283,4.481678408,4.190720348,4.614224479,5.02606117,4.637135289,4.608270515,4.356784254,4.619858155
LOC111322863,4.301980106,4.10354625,4.0494413,4.61992752,4.32109922,4.152732236,3.98354386,3.703299275,4.380308424,4.150136364
LOC111324312,3.613199473,3.490654033,3.659122831,3.272103266,3.745364891,3.452024438,3.47944766,3.539382403,3.760614113,3.660137593
LOC111323300,2.462142435,2.214297728,2.553551996,2.841850001,2.970851039,2.639274895,2.371392801,2.529885863,3.002077146,2.398676168
LOC111323001,2.92423695,3.056948942,3.183865413,2.803276206,2.814421033,3.120055654,2.563081268,2.898618309,3.22857645,2.213446181
LOC111323820,3.208650008,2.85847559,2.892427681,3.383737648,3.297888721,3.760412087,3.154413837,3.275081803,3.383686192,3.304974979
LOC111323694,1.93006395,1.873443336,1.496625698,1.738256093,2.291521564,1.711664517,1.842102911,2.037182514,1.888137468,1.810514293
LOC111322873,4.143858855,3.77404699,4.347929508,3.977126579,4.203427611,4.181319584,4.465094517,4.418255965,4.50605194,4.340314039
LOC111322883,4.813084498,5.184297967,5.204568186,4.87966109,4.922897113,5.151594977,5.528124785,4.931227102,5.214641646,4.69195515
LOC111322413,2.739749486,2.917194786,2.356140542,2.867318901,2.334302106,2.576740158,2.502523748,2.405088089,2.897534351,2.778300162
LOC111322894,3.873112161,4.374791592,4.113825786,3.463659439,3.50034943,3.794417338,4.124656742,3.734737944,3.958656246,3.722731256
LOC111322402,4.320103346,4.469298527,4.214724147,3.939140063,4.06248176,4.053499828,4.085346239,3.597999884,4.70799292,4.248132697
LOC111322932,3.172778074,2.913615606,2.943421229,3.437120331,3.179704571,3.738635631,2.948081025,3.185913574,3.288270816,3.040847211
LOC111323956,7.823081855,7.878197355,7.180663069,7.161767241,7.693062891,7.692799996,8.185108173,8.158108488,8.257090545,8.426383571
LOC111323381,5.706917078,5.588847458,5.706343386,6.03787859,5.698252729,5.923635456,5.812242769,5.815985028,5.338909537,5.548856511
LOC111324139,2.88444104,3.021109927,3.261179374,2.389812488,3.223945715,2.64840449,2.931238103,2.481344817,2.843012887,3.201323124
LOC111324204,2.269367299,2.217141403,2.62731477,2.366377292,2.410622646,2.24033948,2.153140883,2.088315675,2.371249722,2.107132219
LOC111324504,4.090879265,4.271406609,4.993808507,5.151326882,4.788426665,3.892689198,3.595228028,3.836035101,3.695316745,3.444832113
LOC111324513,4.799096449,4.587219293,5.489947113,5.397365549,4.903593304,5.505648914,4.306398912,4.869380457,4.374129619,4.183176793
LOC111324733,5.027220722,4.887886105,5.001127467,5.037730004,4.447660277,5.13774017,4.950922157,5.505565723,4.65525053,4.884803009
LOC111324724,6.317857158,6.591948331,6.517026069,6.159958868,6.172221228,6.223619503,5.921405691,6.686409924,6.086260587,6.464702953
LOC111325415,3.214987333,2.861339015,3.350467706,3.265066939,2.836241709,2.663225272,2.360890986,3.367921266,2.412201448,2.817853366
LOC111324712,6.658608966,6.875974628,6.924642492,6.978632511,6.897745099,6.679486802,7.030082982,6.608713927,6.971225574,6.921906751
LOC111324704,3.056323197,2.954370046,2.279521464,2.544948958,2.381660909,2.707489666,2.81280285,2.730107881,2.475522016,3.090365895
LOC111325448,4.046373016,4.083099659,4.390366302,4.15717167,4.201975494,3.982894627,4.115256756,4.526011541,3.900265372,3.896044142
LOC111325343,4.807464488,4.940711828,4.566141345,4.918854557,4.650034014,4.483135546,4.597016089,4.641401132,4.643729437,4.705376924
LOC111325809,3.279602824,3.687527948,3.94079001,4.097777736,3.365713842,3.976335628,3.375363395,3.5736823,3.592819853,3.457635086
LOC111324669,3.79254067,4.082824588,3.469948859,3.49933145,3.353179125,3.617427776,3.514534615,4.358396113,3.760371833,4.087300603
LOC111324640,4.568661924,4.528285304,4.241787907,3.686948956,4.248449711,3.804619243,4.061171457,4.385684115,4.088712094,4.630319269
LOC111324807,3.691092042,4.021200802,4.295290811,3.971371317,4.104354831,4.249835115,3.914743111,3.530587023,3.636425092,3.924654401
LOC111324430,6.810195658,6.756972696,7.16196661,6.736785928,6.495376461,7.030682481,6.751294427,6.956188846,6.617371209,6.865066728
LOC111325303,6.098620837,6.264223619,6.325345511,5.817069857,6.587566057,7.312923607,6.535722421,6.932726935,6.572816248,6.94468407
LOC111325638,2.515985998,2.747489123,2.748765425,2.677640318,2.818038023,2.548511881,3.08046098,3.16928791,3.173746452,3.380156836
LOC111325656,3.848854413,3.77206941,4.281304952,3.315024753,3.469559745,3.649342617,3.678172761,3.979854738,3.739928133,4.400733101
LOC111325437,3.370679208,3.145698725,3.052396817,3.240698775,3.679876037,3.328266128,3.421476215,3.167827472,3.492351395,3.587403551
LOC111324763,2.86559591,2.327130929,2.1725207,2.697968747,2.501588897,3.11259929,2.449924008,2.705451161,2.176752118,2.601145154
LOC111324752,3.354172857,3.162974663,3.335786624,3.650652679,3.64664732,3.049273417,3.567306916,3.490767994,3.341213713,3.271915139
LOC111324772,4.263077601,4.033634978,3.834959636,3.633161061,3.863700509,4.526031866,4.256337868,4.346639386,4.252762383,4.355551752
LOC111324449,4.35647184,4.455922711,4.246745083,4.523830332,4.460143719,4.926647901,5.12023517,4.324048547,4.741269856,4.514890373
LOC111324438,3.628914068,3.7046166,3.913857854,3.185341132,3.46345498,4.014554758,3.84681152,4.135974773,3.785262039,4.342955256
LOC111325352,4.081102234,3.958744556,3.944191913,3.605255119,4.132489385,3.735283244,4.320142233,4.003979866,4.647770416,4.500063148
LOC111325458,3.001749732,3.504601172,2.910857711,3.310565995,3.418493222,3.455069477,3.663577589,3.694109854,3.70416156,3.909997184
LOC111325535,5.413579084,5.049675674,5.302483937,5.190326535,5.060987855,5.538221137,5.233637149,5.474886116,5.46923972,5.191445171
LOC111325524,6.119345624,6.244989838,5.919204493,5.555872274,5.801791718,5.919549284,6.057203924,5.891710272,5.979467298,5.845789168
LOC111325381,2.256211256,2.894522357,2.796481283,2.375033461,2.673563253,2.403165349,2.868494036,2.642859844,2.849161089,2.913482119
LOC111325891,2.85489581,2.631988636,2.896926215,2.236306418,2.864724624,2.928581124,2.630165092,2.840086962,2.368667399,2.60983453
LOC111325902,3.626528483,3.572018208,3.674602551,4.073991459,3.760892137,3.251731486,3.425306282,3.553053259,3.514616803,3.488186929
LOC111324849,4.177345149,4.212044409,4.330738224,4.120598404,4.285446555,4.069084986,4.150018263,3.939066724,4.282532897,4.440552048
LOC111325323,7.964122923,8.15178021,8.070341999,7.978566501,8.143101533,8.129344355,8.215752413,7.825044275,8.048823481,8.108140166
LOC111325806,2.246911054,1.967155521,2.008792315,2.278297974,1.733689206,2.227824364,2.053402468,1.890664387,1.776908045,1.814114965
LOC111325918,2.131485641,2.138342762,2.064332834,1.91151337,2.042848397,2.18633795,2.000636516,2.254511783,2.042363226,1.962595439
LOC111325926,3.647598565,3.554382025,3.396592735,3.957578144,3.666599325,3.99906011,3.655783865,3.687670968,4.190229581,3.959373906
LOC111325963,2.281233488,2.132915828,1.867516184,2.128700145,2.286958844,1.673980585,1.68578424,1.682803833,1.972875994,2.063940059
LOC111325974,2.658486383,2.947883588,2.81294136,2.890465064,2.783742738,2.791141116,2.726602101,2.870027474,2.951601577,2.896903455
