"","pl_101","pl_102","pl_104","pl_106","pl_107","pl_111","pl_112","pl_113","pl_118","pl_119"
"LOC111341056",0,0,0,0,0,0,0,0,0,0
"LOC111341053",0,0,0,0,0,0,0,0,0,0
"LOC111341057",0,0,0,0,0,0,0,0,0,0
"LOC111341058",0,0,0,0,0,0,0,0,0,0
"LOC111341062",5,0,3,2,1,0,1,0,2,1
"LOC111341079",0,1,0,0,1,0,3,0,0,0
"LOC111341063",0,0,0,0,0,0,0,3,0,2
"LOC111341082",0,0,0,0,0,1,0,0,0,0
"LOC111341076",3,6,0,1,3,1,0,2,2,4
"LOC111341083",1,0,0,1,1,0,0,0,0,2
"LOC111341078",173,139,44,26,67,92,68,76,76,98
"LOC111341072",0,0,1,0,0,0,1,0,0,0
"LOC111341071",16,20,12,16,6,3,6,11,3,4
"LOC111341064",3,15,1,3,1,3,3,3,2,3
"LOC111341080",10,9,5,3,3,5,5,10,2,10
"LOC111341074",138,145,51,29,39,97,63,120,90,95
"LOC111341075",9,11,1,4,1,2,2,9,6,5
"LOC111341066",0,2,0,0,2,0,1,0,0,0
"LOC111341073",1,0,0,2,0,0,0,0,0,0
"LOC111341067",0,0,0,0,0,0,0,0,0,0
"LOC111341068",0,0,0,0,0,0,0,0,0,0
"LOC111341070",144,67,56,32,77,78,69,96,103,112
"LOC111341081",0,3,1,0,2,0,3,1,1,2
"LOC111341101",0,0,0,1,0,0,0,0,0,0
"LOC111341089",7,1,0,1,4,0,0,3,3,2
"Trnas-acu_5",0,0,0,0,0,0,0,0,0,0
"Trnas-acu_6",0,0,0,0,0,0,0,0,0,0
"LOC111341090",1,1,0,0,1,0,1,1,7,4
"LOC111341100",0,0,0,0,0,0,0,0,0,0
"LOC111341098",0,0,0,0,0,0,0,0,0,0
"LOC111341091",6,5,0,0,2,4,0,7,3,5
"LOC111341099",2,3,0,0,1,0,1,1,1,1
"LOC111341102",0,0,0,0,0,0,1,0,0,1
"LOC111341097",21,16,4,5,6,1,7,10,8,11
"LOC111341096",60,60,19,23,17,40,25,38,28,42
"LOC111341095",50,52,17,8,10,13,26,23,18,32
"LOC111341085",1269,1894,634,368,769,1159,981,839,625,1188
"LOC111341084",49,92,45,17,41,57,41,42,48,74
"LOC111341088",6,3,1,0,1,2,2,1,1,3
"LOC111341104",0,0,0,0,0,0,0,0,0,0
"LOC111341092",0,0,0,0,0,0,0,0,0,0
"LOC111341093",0,0,0,0,0,0,0,0,0,0
"LOC111341094",0,1,0,0,0,1,0,0,0,1
"LOC111341103",0,0,0,0,0,0,0,0,0,0
"LOC111341124",0,1,0,0,0,0,0,0,0,0
"LOC111341121",0,0,0,1,0,0,0,1,1,0
"LOC111341123",18,28,7,6,9,4,3,18,4,15
"LOC111341112",0,0,0,0,0,0,1,0,0,0
"LOC111341113",1,4,0,0,1,0,0,1,0,0
"LOC111341110",1,0,0,0,0,0,0,0,0,0
"LOC111341109",0,0,0,0,0,1,0,0,0,0
"LOC111341114",1,0,0,0,0,0,0,0,0,0
"LOC111341115",0,0,0,0,2,0,0,0,0,0
"LOC111341107",1,1,3,0,5,0,1,1,0,0
"LOC111341108",1,1,0,1,1,0,0,0,0,1
"LOC111341117",0,0,0,0,1,0,0,1,0,0
"LOC111341119",0,0,0,0,0,0,0,0,0,1
"LOC111341120",0,5,0,0,0,0,2,1,1,3
"LOC111341122",0,0,0,0,0,0,0,0,1,1
"LOC111341140",0,0,0,0,0,0,1,0,0,0
"LOC111341141",0,0,0,0,0,0,0,0,0,0
"LOC111341147",3,0,0,0,0,0,0,0,0,0
"LOC111341127",0,0,0,0,0,0,0,0,0,0
"Trnat-agu_31",0,0,0,0,0,0,0,0,0,0
"LOC111341138",0,3,0,0,1,0,1,1,1,0
"LOC111341125",4,7,2,1,4,3,0,2,4,0
"LOC111341126",0,0,0,0,0,0,0,1,0,0
"LOC111341148",2,0,0,0,1,0,0,0,1,1
"LOC111341139",0,0,0,0,0,0,2,0,0,0
"LOC111341137",1,4,2,0,1,2,0,1,0,0
"LOC111341130",0,1,0,0,0,1,0,0,0,0
"LOC111341146",0,0,0,0,0,1,0,1,0,0
"LOC111341131",0,0,0,0,1,0,0,0,0,0
"LOC111341132",0,0,0,0,0,0,0,0,0,0
"LOC111341145",0,0,0,0,0,0,0,0,0,0
"LOC111341144",0,0,0,0,0,0,0,0,0,0
"LOC111341142",0,0,1,1,0,0,0,0,2,0
"LOC111341136",0,0,0,0,0,0,0,0,0,0
"LOC111341156",4,7,3,5,1,6,5,6,4,3
"LOC111341162",5,5,2,1,0,4,1,1,4,3
"LOC111341163",17,20,10,4,11,6,7,12,9,12
"Trnas-aga_33",0,0,0,0,0,0,0,0,0,0
"LOC111341154",13,6,4,4,8,1,5,6,6,6
"LOC111341155",25,10,3,5,5,13,6,11,10,11
"LOC111341169",60,40,24,15,26,32,57,40,47,52
"LOC111341157",6,5,5,1,2,4,3,8,3,8
"LOC111341170",0,1,0,0,0,0,0,0,0,1
"LOC111341160",21,13,6,4,5,6,9,14,9,5
"LOC111341159",18,22,3,3,7,5,2,6,12,10
"LOC111341158",31,22,15,6,10,14,16,16,17,13
"LOC111341152",0,0,0,0,1,1,0,0,0,0
"LOC111341167",29,23,4,8,5,11,16,12,17,28
"LOC111341161",9,6,5,2,7,5,3,5,8,4
"LOC111341168",0,0,0,0,1,0,0,0,3,0
"Trnat-ugu_21",0,0,0,0,0,0,0,0,0,0
"LOC111341150",3,4,4,6,6,0,1,2,2,2
"LOC111341166",3,1,1,1,0,2,7,6,6,5
"LOC111341184",0,1,0,0,0,0,0,0,0,0
"Trnal-aag_4",0,0,0,0,0,0,1,2,0,0
"LOC111341183",0,0,0,0,0,0,0,0,0,0
"LOC111341186",16,25,18,13,21,15,22,11,14,10
"LOC111341188",1,1,1,0,1,1,0,0,0,1
"LOC111341173",20,24,31,15,11,14,7,13,6,7
"LOC111341185",0,0,0,0,0,0,0,0,0,0
"LOC111341178",10,16,3,0,3,4,11,9,5,10
"LOC111341182",0,5,0,0,0,1,3,0,1,0
"Trnal-uag_2",0,0,1,0,0,0,1,3,0,2
"LOC111341179",0,3,0,0,1,0,0,0,0,0
"LOC111341174",0,4,2,1,1,2,2,3,5,1
"LOC111341180",25,7,5,0,3,9,5,10,7,13
"LOC111341181",9,3,1,2,3,4,1,7,6,6
"LOC111341175",25,17,6,8,8,19,6,15,7,22
"LOC111341229",0,0,0,0,0,0,0,0,0,0
"LOC111341240",12,10,4,0,7,4,2,5,9,6
"LOC111341237",108,127,68,20,51,73,43,67,52,46
"LOC111341246",70,82,33,17,47,45,19,66,40,46
"LOC111341230",29,28,19,13,27,28,20,31,16,26
"LOC111341234",8,11,5,5,7,3,6,8,7,9
"LOC111341236",2,2,3,0,0,0,0,1,0,1
"LOC111341231",0,0,0,0,0,0,1,1,1,0
"LOC111341241",1,0,1,0,0,0,0,0,0,0
"LOC111341243",1,0,1,0,1,0,1,2,0,0
"LOC111341242",1,0,0,0,0,0,0,1,0,1
"LOC111341245",0,3,2,0,0,0,2,2,0,2
"LOC111341238",87,53,16,5,31,48,28,30,37,35
"LOC111341239",0,0,1,0,0,0,3,2,1,1
"LOC111341233",3,5,1,2,2,0,2,1,0,1
"LOC111341247",0,0,0,0,0,0,0,0,0,0
"LOC111341250",0,0,0,0,0,0,0,0,0,0
"LOC111341251",0,0,0,0,0,0,0,0,0,0
"Trnas-aga_34",0,0,0,0,0,0,0,0,0,0
"LOC111341257",0,0,1,0,0,0,1,0,0,4
"LOC111341253",69,79,33,26,37,44,80,58,61,81
"LOC111341256",0,0,0,0,0,0,0,0,0,0
"LOC111341254",3,5,0,1,2,0,0,0,2,1
"LOC111341252",6,6,0,2,3,3,6,4,1,4
"LOC111341268",1,0,0,0,0,0,0,0,0,4
"LOC111341277",22,32,5,11,10,12,14,25,17,7
"LOC111341273",31,40,12,12,5,15,21,27,10,20
"LOC111341270",0,0,0,0,1,1,0,0,0,0
"LOC111341276",0,1,0,0,0,0,0,0,1,0
"LOC111341274",0,0,0,0,0,0,0,0,0,0
"LOC111341260",0,0,0,0,0,0,0,0,0,0
"LOC111341261",0,0,0,0,0,0,0,0,0,0
"LOC111341266",0,0,0,0,0,0,0,0,0,0
"LOC111341267",0,1,0,0,0,0,1,0,0,0
"LOC111341262",0,0,0,0,0,0,0,0,0,0
"LOC111341265",11,6,1,0,5,2,0,7,5,3
"LOC111341263",3,3,8,1,3,2,0,13,5,4
"LOC111341272",1,3,0,0,0,1,1,1,0,0
"LOC111341259",0,0,0,0,0,0,0,0,0,0
"LOC111341275",0,0,0,0,0,0,0,0,0,0
"LOC111341279",0,0,0,0,0,0,0,0,0,0
"LOC111341271",0,0,0,0,0,0,1,0,0,0
"LOC111341269",1,0,0,0,0,0,0,0,2,0
"LOC111341300",0,1,0,0,0,0,0,0,0,0
"LOC111341304",5,14,0,0,2,3,0,2,2,3
"LOC111341303",2,3,0,0,0,0,0,2,1,2
"LOC111341286",0,0,0,0,0,0,0,0,0,0
"Trnai-aau_10",0,0,0,0,0,0,0,0,0,0
"LOC111341281",2,1,0,1,0,0,0,0,1,0
"LOC111341287",30,13,7,6,10,2,3,11,13,7
"LOC111341288",2,0,0,0,2,0,0,0,0,0
"LOC111341289",3,2,0,0,0,1,0,2,0,2
"LOC111341283",0,0,1,0,0,0,0,0,0,0
"LOC111341285",0,0,0,0,0,0,0,0,0,0
"LOC111341290",7,7,4,3,3,8,4,10,4,3
"LOC111341282",24,21,16,21,20,10,17,23,18,18
"Trnar-ccg_26",0,0,0,0,0,0,0,0,0,0
"LOC111341305",10,20,8,2,1,2,5,12,10,4
"LOC111341280",13,18,6,4,7,9,9,17,12,25
"LOC111341294",34,32,9,6,24,25,30,48,37,36
"LOC111341292",10,10,3,1,5,2,4,5,3,7
"LOC111341298",11,9,1,5,0,4,3,6,5,13
"LOC111341299",9,8,9,3,7,4,5,5,2,6
"LOC111341301",15,25,5,2,6,4,10,26,12,13
"LOC111341295",24,30,9,6,5,7,12,24,18,19
"LOC111341291",15,13,8,3,2,4,5,15,4,18
"LOC111341296",2,0,0,0,0,0,0,0,0,1
"LOC111341297",6,4,4,2,2,3,4,2,0,3
"LOC111341325",0,0,0,0,0,0,0,0,0,0
"LOC111341323",0,0,0,0,0,0,0,0,0,0
"LOC111341329",31,53,27,20,15,21,25,24,25,34
"Trnas-gcu_7",0,0,1,0,0,0,0,1,0,0
"LOC111341328",0,0,0,0,0,0,0,0,0,1
"LOC111341315",25,18,4,3,16,9,10,17,29,13
"LOC111341318",16,15,4,5,9,12,14,23,11,5
"LOC111341317",0,0,0,0,0,0,0,0,0,0
"LOC111341316",0,0,0,0,0,0,0,0,0,0
"LOC111341313",7,7,7,3,3,3,5,5,2,9
"LOC111341308",12,15,6,3,6,7,3,10,4,8
"LOC111341327",2,3,1,0,1,1,0,1,2,2
"LOC111341309",0,0,0,0,0,0,0,0,0,0
"LOC111341322",194,185,63,42,74,79,93,107,142,126
"LOC111341319",3,11,3,4,2,2,3,2,2,9
"LOC111341320",3,1,0,3,2,1,0,7,0,3
"LOC111341310",40,27,5,5,8,6,3,13,13,18
"LOC111341330",5,3,1,1,5,3,0,3,1,2
"LOC111341311",0,0,0,0,0,1,0,0,0,0
"LOC111341324",0,0,0,0,0,0,0,0,0,0
"LOC111341345",0,0,0,0,0,0,0,0,0,0
"LOC111341338",0,0,0,0,0,0,0,0,0,0
"LOC111341339",1,0,0,0,0,0,0,0,0,0
"LOC111341340",3,0,0,0,1,1,0,1,2,4
"LOC111341346",5,12,0,3,2,3,5,6,5,5
"LOC111341332",21,31,6,8,5,11,9,11,11,20
"LOC111341341",31,29,16,10,7,6,16,22,29,40
"LOC111341334",29,38,16,8,14,12,15,24,23,25
"LOC111341333",175,240,66,24,69,44,69,68,90,91
"LOC111341337",32,36,11,4,18,9,9,13,26,22
"LOC111341335",11,18,4,3,5,7,5,10,9,11
"LOC111341342",12,7,2,1,2,5,2,8,7,11
"LOC111341343",0,0,1,0,1,0,0,4,0,1
"LOC111341344",0,0,0,0,0,0,0,0,0,0
"LOC111341347",0,0,0,0,0,0,0,1,1,0
"LOC111341365",0,0,0,0,0,0,0,0,0,1
"LOC111341361",51,26,5,4,12,21,18,12,11,13
"LOC111341362",0,0,0,0,0,1,0,0,0,0
"LOC111341359",34,19,3,8,13,21,14,26,20,33
"LOC111341353",7,11,2,3,0,3,2,6,2,9
"LOC111341354",1,1,0,0,0,0,0,0,1,1
"LOC111341356",66,42,23,6,20,17,15,30,21,33
"LOC111341357",328,236,69,41,87,87,110,120,165,159
"LOC111341355",42,30,25,13,20,23,42,48,37,37
"LOC111341364",0,0,0,0,1,0,0,0,0,0
"LOC111341348",0,0,0,0,0,0,0,0,0,0
"LOC111341358",165,164,58,35,53,81,98,81,108,99
"LOC111341352",6,1,0,1,2,1,2,0,2,3
"LOC111341379",0,0,0,0,0,0,0,0,0,0
"LOC111341371",2,5,1,0,0,6,0,2,3,1
"LOC111341373",0,0,0,0,0,0,0,0,0,0
"LOC111341372",0,0,0,0,0,0,0,0,0,1
"LOC111341368",101,110,52,35,45,69,62,77,46,78
"LOC111341380",7,9,3,1,6,9,6,3,9,20
"LOC111341381",4,6,1,0,7,1,6,3,1,4
"LOC111341376",23,18,14,9,17,10,1,12,10,1
"LOC111341366",52,45,29,20,46,44,64,108,63,73
"LOC111341367",3,2,0,0,0,0,1,2,2,5
"LOC111341377",27,16,10,13,11,9,15,26,12,8
"LOC111341374",7,4,1,1,1,6,0,3,0,6
"LOC111341392",1,5,1,0,0,1,2,3,2,1
"LOC111341384",44,79,11,6,8,5,36,37,35,52
"LOC111341385",1,0,0,0,0,0,0,0,0,0
"LOC111341391",0,0,0,0,0,0,0,0,0,1
"LOC111341388",21,28,15,9,9,8,10,23,26,26
"LOC111341383",110,84,56,53,45,32,37,67,44,53
"LOC111341382",7,11,10,5,9,3,17,13,7,4
"LOC111341386",0,0,0,0,0,0,0,0,1,0
"LOC111341390",0,0,1,0,0,0,2,3,0,0
"LOC111341389",1,0,0,0,0,0,1,0,1,1
"Trnai-aau_11",0,0,0,0,0,0,0,0,0,0
"LOC111341398",0,0,0,0,0,0,0,0,0,0
"LOC111341399",3,3,0,0,0,0,4,3,3,0
"LOC111341395",1,0,0,0,1,0,0,0,0,0
"LOC111341396",0,0,1,0,0,1,0,1,0,0
"LOC111341394",1,0,1,0,2,0,0,1,0,0
"LOC111341419",4,4,2,1,3,0,1,0,1,1
"LOC111341412",13,16,7,3,6,5,6,8,5,10
"LOC111341401",19,14,8,3,11,9,13,7,10,11
"LOC111341403",13,17,5,0,4,6,6,2,7,4
"LOC111341416",58,49,16,12,22,38,17,41,11,40
"LOC111341417",7,9,2,2,3,2,4,5,3,5
"LOC111341414",4,10,1,0,2,4,1,3,2,3
"LOC111341415",8,5,1,2,4,3,0,2,1,7
"LOC111341413",0,0,0,0,1,0,0,0,0,0
"LOC111341409",0,0,1,0,0,0,0,1,0,0
"LOC111341408",0,3,0,0,1,0,1,1,0,1
"LOC111341404",0,0,0,0,0,0,0,0,0,0
"LOC111341405",0,0,0,0,0,0,0,0,0,0
"LOC111341407",0,0,0,0,0,0,0,0,1,0
"LOC111341410",0,0,0,0,1,0,0,0,0,0
"LOC111341406",0,0,0,0,0,0,0,0,0,0
"LOC111341397",0,0,0,0,0,0,0,0,0,0
"LOC111341438",2,5,0,0,4,0,0,0,0,1
"LOC111341441",1,0,1,0,0,1,0,0,0,0
"LOC111341439",4,8,1,1,2,2,1,5,4,5
"LOC111341430",85,97,31,27,22,29,33,56,43,56
"LOC111341433",5,3,1,2,1,2,3,6,0,2
"LOC111341431",6,7,1,0,4,1,1,3,2,6
"LOC111341422",9,4,3,3,0,3,5,8,2,5
"LOC111341442",0,0,0,0,0,0,0,0,0,0
"Trnar-ccg_27",0,0,0,0,0,0,0,0,0,0
"LOC111341420",6,18,2,2,3,2,0,2,2,3
"LOC111341424",8,5,5,3,3,1,1,5,4,13
"LOC111341425",2,1,2,1,1,0,0,2,1,0
"LOC111341426",2,0,0,0,0,0,0,0,1,0
"LOC111341435",0,0,0,0,2,0,0,1,1,1
"LOC111341436",0,0,0,0,0,0,0,0,0,1
"LOC111341428",7,1,2,1,1,2,0,5,3,1
"LOC111341437",3,2,4,1,0,2,1,3,0,2
"LOC111341434",8,2,6,1,3,1,0,10,0,1
"LOC111341429",0,0,0,0,0,0,0,0,0,0
"LOC111341447",0,0,0,0,0,0,0,0,0,0
"LOC111341448",0,0,0,2,0,0,0,0,0,0
"LOC111341449",0,1,0,0,0,0,0,0,0,0
"LOC111341450",0,1,0,0,0,0,0,0,0,0
"LOC111341461",1,1,0,0,1,1,0,1,0,1
"LOC111341460",0,0,0,0,0,0,0,0,0,0
"LOC111341457",3,7,3,2,0,0,0,3,5,2
"LOC111341445",54,55,33,12,40,26,35,45,32,36
"LOC111341446",1,1,0,0,2,0,2,1,1,0
"LOC111341456",13,16,3,8,7,7,7,14,10,17
"LOC111341453",99,85,38,20,50,68,63,127,68,112
"LOC111341455",16,11,10,5,3,4,4,9,9,16
"LOC111341444",7,6,3,1,4,5,2,4,3,5
"LOC111341459",0,1,1,2,0,1,0,2,1,4
"LOC111341451",275,151,97,60,136,101,166,233,185,196
"LOC111341452",2,1,0,0,2,3,0,1,2,0
"LOC111341465",0,0,0,0,0,0,0,1,0,0
"LOC111341462",1,1,1,4,1,0,0,0,0,0
"LOC111341463",0,0,0,0,0,0,0,0,0,0
"LOC111341466",0,0,0,0,0,0,0,0,0,0
"LOC111341464",0,0,0,0,0,0,0,0,0,0
"LOC111341472",0,0,1,0,0,0,0,1,0,0
"LOC111341467",0,0,1,0,0,0,0,0,0,0
"LOC111341468",14,12,3,5,1,3,0,5,3,4
"LOC111341469",33,25,24,14,12,16,21,24,24,26
"LOC111341471",31,32,15,7,15,13,18,24,21,28
"LOC111341473",57,62,17,9,23,25,24,36,37,36
"LOC111341470",0,0,0,0,0,0,0,0,0,0
"LOC111341483",0,0,0,0,0,0,0,0,0,0
"LOC111341475",89,81,22,8,33,49,62,73,70,84
"LOC111341478",8,4,6,2,6,7,13,5,11,1
"LOC111341491",15,15,3,2,5,12,6,17,5,11
"LOC111341482",3,3,0,0,3,1,0,2,4,3
"LOC111341481",3,2,1,1,1,1,1,0,2,0
"LOC111341489",0,0,0,0,1,0,0,0,0,0
"LOC111341488",1,0,1,0,0,1,0,3,1,1
"LOC111341486",3,10,3,2,1,5,2,1,3,1
"LOC111341480",6,5,0,5,2,3,1,0,1,4
"Trnac-gca_6",0,0,0,0,0,0,0,0,0,0
"LOC111341477",10,19,6,2,6,2,7,11,6,11
"Trnam-cau_19",0,0,0,0,0,0,0,0,0,0
"LOC111341479",4,13,7,2,3,5,2,13,0,3
"LOC111341484",0,0,0,0,0,0,0,0,0,0
"LOC111341485",0,3,1,0,0,0,0,0,0,3
"LOC111341490",0,0,0,0,0,0,0,0,0,0
"LOC111341514",0,0,0,0,0,0,0,0,0,0
"LOC111341507",23,14,7,4,10,9,16,15,14,18
"LOC111341506",9,6,3,2,5,5,4,2,8,5
"LOC111341504",7,3,0,3,4,4,6,4,8,6
"LOC111341510",31,26,15,15,15,16,18,23,18,18
"LOC111341518",73,55,19,17,20,30,23,29,32,48
"LOC111341517",72,65,25,20,18,42,36,52,25,39
"LOC111341497",4,4,4,0,3,0,0,3,5,2
"LOC111341509",3,6,2,2,0,4,7,4,2,2
"LOC111341496",15,2,3,3,4,3,2,1,6,2
"LOC111341498",25,23,5,12,9,10,5,11,9,7
"LOC111341495",2,4,0,0,0,0,0,0,0,0
"LOC111341519",0,0,0,0,0,0,0,0,0,0
"LOC111341494",1,1,2,2,1,0,0,2,1,1
"LOC111341512",15,13,2,1,3,7,5,7,2,5
"LOC111341513",0,2,2,2,0,2,0,1,0,1
"LOC111341500",0,1,0,0,1,0,0,0,0,0
"LOC111341501",1,0,0,0,0,0,0,0,0,0
"LOC111341503",142,114,74,62,59,70,58,86,71,82
"LOC111341516",3,3,1,2,3,3,1,4,2,1
"LOC111341502",12,16,1,1,6,2,2,7,4,16
"LOC111341511",6,7,0,0,3,0,1,2,1,5
"LOC111341526",0,0,0,0,1,0,0,0,0,0
"LOC111341527",0,1,0,0,1,0,0,0,0,1
"LOC111341528",0,0,0,0,0,0,0,0,0,0
"LOC111341534",8,12,5,12,4,5,4,8,5,2
"LOC111341530",53,48,37,29,31,15,6,30,18,7
"LOC111341532",54,36,54,45,25,6,5,16,19,0
"LOC111341533",11,7,5,1,2,4,1,5,11,7
"LOC111341520",51,62,33,24,38,31,45,79,69,63
"LOC111341529",25,17,17,7,15,13,15,32,21,19
"LOC111341521",8,15,2,0,3,5,10,9,7,6
"LOC111341522",93,85,19,20,44,49,49,115,91,106
"LOC111341523",2,1,0,0,0,1,1,2,1,1
"LOC111341524",0,0,0,0,0,0,0,0,0,0
"LOC111341535",0,0,3,0,0,0,1,0,1,0
"LOC111341549",0,0,0,1,0,1,0,0,0,0
"LOC111341550",4,2,2,1,0,2,2,3,1,7
"LOC111341551",9,13,6,5,5,7,2,4,4,5
"LOC111341548",41,43,14,13,13,13,19,32,22,35
"LOC111341552",13,14,5,9,5,3,7,14,3,10
"LOC111341539",0,0,0,0,0,0,0,0,0,0
"LOC111341547",52,30,15,7,13,26,31,24,10,23
"LOC111341538",1005,707,279,114,241,635,392,476,331,501
"LOC111341554",7,4,1,1,2,6,1,1,1,3
"LOC111341537",1,2,1,1,1,1,3,1,0,1
"LOC111341536",412,320,137,40,84,249,141,195,161,218
"LOC111341545",44,25,8,7,9,21,8,11,12,15
"LOC111341541",0,0,0,0,0,0,0,0,0,0
"LOC111341543",0,2,0,0,0,0,0,2,0,0
"LOC111341542",0,0,0,0,0,0,0,0,0,0
"LOC111341564",0,1,0,1,0,0,0,0,0,0
"LOC111341563",163,130,72,111,78,15,4,20,10,5
"LOC111341569",3,1,0,1,1,1,0,0,1,0
"LOC111341559",2,0,2,0,0,0,0,1,0,2
"LOC111341565",2,9,1,1,3,1,3,5,1,3
"LOC111341556",4,6,2,1,1,1,3,5,5,6
"LOC111341555",47,45,19,18,13,8,24,30,18,45
"LOC111341557",3,5,0,0,5,1,2,2,2,5
"LOC111341561",5,2,0,1,2,0,0,3,1,2
"LOC111341560",36,38,21,22,14,29,22,22,21,27
"LOC111341574",15,13,5,2,3,14,10,16,10,13
"LOC111341572",0,0,0,0,0,0,0,0,0,0
"LOC111341558",2116,2083,1350,1014,1396,1427,1770,1830,1618,1972
"LOC111341570",1,2,1,0,0,2,0,0,1,1
"LOC111341567",38,34,16,13,11,26,12,30,4,21
"LOC111341566",18,11,3,2,13,17,4,6,7,8
"LOC111341571",0,0,0,0,0,0,0,0,1,0
"LOC111341568",2,4,0,0,0,0,0,3,4,1
"LOC111341573",0,0,0,0,0,0,0,0,0,0
"LOC111341590",0,0,0,0,0,0,0,0,0,0
"LOC111341575",0,0,0,0,0,0,0,0,0,0
"LOC111341592",0,0,0,0,0,0,0,0,0,0
"Trnae-uuc_7",1,0,0,0,0,0,2,0,0,1
"LOC111341588",2,0,3,0,2,3,3,0,3,3
"LOC111341577",18,14,6,1,3,9,6,10,12,12
"LOC111341595",6,5,3,2,4,2,6,5,6,6
"LOC111341578",4,3,0,1,1,2,3,5,2,4
"LOC111341583",5,0,0,0,1,3,1,3,1,1
"LOC111341582",45,42,13,9,11,11,6,25,17,22
"LOC111341591",9,13,5,12,10,11,11,16,26,22
"LOC111341594",77,74,38,19,27,42,36,58,47,38
"LOC111341593",0,0,0,0,0,0,0,0,0,0
"LOC111341579",0,1,1,0,2,1,0,0,0,2
"Trnaw-cca_3",2,0,0,2,1,2,0,2,0,0
"LOC111341597",12,10,3,3,6,9,2,4,2,1
"LOC111341580",81,59,60,43,41,12,12,28,11,3
"LOC111341596",1,0,1,0,5,4,1,5,2,1
"LOC111341581",0,0,0,0,0,0,0,0,0,0
"LOC111341585",12,11,4,4,3,2,3,3,0,7
"LOC111341586",0,0,0,0,0,0,0,0,0,0
"LOC111341584",0,0,0,0,0,0,0,0,0,0
"LOC111341607",38,36,17,7,23,27,18,35,17,37
"LOC111341602",0,0,0,0,0,0,0,0,0,0
"LOC111341603",0,0,0,0,0,0,0,0,0,0
"LOC111341606",0,0,0,0,0,0,0,0,1,0
"LOC111341616",0,0,0,0,0,0,0,0,0,0
"Trnap-ugg_1",0,0,0,0,0,0,0,0,0,0
"Trnav-cac_3",0,0,0,0,0,0,0,0,0,1
"Trnan-guu_11",0,0,0,0,0,0,0,0,0,0
"Trnad-guc_3",0,0,0,0,0,0,0,0,0,0
"Trnan-guu_12",0,0,0,0,0,0,0,0,0,0
"Trnav-aac_10",0,0,0,0,0,0,0,0,0,0
"Trnat-agu_32",0,0,0,0,0,0,0,0,0,0
"Trnat-cgu_5",0,0,0,0,0,0,0,0,0,0
"Trnav-cac_4",0,0,0,0,0,0,0,0,0,0
"Trnad-guc_4",0,0,0,0,0,0,0,0,0,0
"Trnav-aac_11",0,0,0,0,0,0,0,0,0,0
"Trnav-cac_5",0,0,0,0,0,0,0,0,0,0
"Trnav-aac_12",0,0,0,0,0,0,0,0,0,0
"Trnat-cgu_6",0,0,0,0,0,0,0,0,0,0
"LOC111341614",19,21,13,4,7,7,12,18,9,23
"LOC111341613",113,101,54,32,57,93,51,93,45,76
"LOC111341610",192,147,52,58,73,59,65,102,69,109
"LOC111341619",20,35,13,2,10,11,15,14,13,25
"LOC111341617",4,4,6,1,4,3,0,4,1,2
"LOC111341611",175,156,81,65,86,69,73,99,84,89
"LOC111341612",2,3,0,0,0,0,3,1,0,0
"LOC111341615",3,12,5,3,5,2,11,8,4,7
"Trnap-agg_6",0,0,0,0,0,0,0,0,0,0
"Trnap-ugg_2",0,0,0,0,0,0,0,0,0,0
"Trnan-guu_13",0,0,0,0,0,0,0,0,0,0
"Trnap-ugg_3",0,0,0,0,0,0,0,0,0,0
"LOC111341650",5,0,1,0,0,0,0,1,1,1
"LOC111341660",15,16,6,4,10,8,6,10,7,9
"LOC111341651",14,13,2,4,3,6,2,10,2,6
"LOC111341661",26,36,21,7,15,25,18,28,13,26
"LOC111341640",4,6,5,0,2,2,1,1,1,2
"LOC111341656",0,1,3,1,0,7,2,1,5,3
"LOC111341659",72,84,31,24,37,55,60,70,57,82
"LOC111341655",3,5,1,0,0,1,1,3,2,3
"LOC111341658",13,15,6,4,3,3,1,10,5,2
"LOC111341657",32,32,10,7,15,9,19,34,19,24
"LOC111341654",1,0,0,0,0,0,0,0,0,0
"LOC111341652",0,0,0,0,2,0,0,0,0,0
"LOC111341641",0,0,0,0,0,0,0,0,0,0
"LOC111341647",0,0,0,0,0,0,0,0,0,0
"LOC111341643",107,64,31,28,36,33,55,49,73,88
"LOC111341648",2,1,0,0,2,1,5,0,5,4
"LOC111341649",12,14,4,5,7,8,13,11,7,9
"LOC111341645",1,0,1,0,1,0,0,0,0,0
"LOC111341646",0,0,0,0,0,0,1,0,2,0
"LOC111341639",0,0,0,0,0,0,0,0,0,0
"LOC111341674",0,0,0,0,0,0,1,0,1,0
"LOC111341665",0,0,0,0,0,0,0,0,0,0
"LOC111341666",0,1,0,0,1,0,0,0,1,0
"LOC111341667",0,0,0,0,0,0,0,0,0,0
"LOC111341670",0,0,0,0,0,1,0,0,0,0
"LOC111341671",0,0,0,0,0,0,0,0,0,0
"LOC111341668",9,7,3,2,2,9,4,4,10,2
"LOC111341663",12,9,2,0,2,10,1,5,6,2
"LOC111341669",0,0,0,0,0,0,0,0,0,0
"LOC111341664",0,0,0,0,0,0,0,0,0,0
"LOC111341680",9,10,1,1,3,2,1,3,3,2
"LOC111341681",71,73,35,23,26,61,34,79,32,64
"LOC111341678",17,11,6,6,9,9,8,9,9,7
